ID,X,Y,SIGLA,SIGLA_MOD,OBS,TYPE,SUBTYPE,FORM_PROD,PROF2,PROF,HIGH,CLAS,SUBCLAS,FLUID,START_DRIL,END_DRILL,START_TERM,END_TERM,FR_fr_quan,FR_sand_mt,FR_inj_w_m,FR_inj_co2,FR_w+s,FR_fr_star,FR_fr_end
98116,-68.659948000000000,-38.273524000000002,YPF.Nq.LACh-71(h),YPF.NQ.LACH-71,,NO CONVENCIONAL,SHALE,vaca muerta,,5695,390,EXPLOTACION,DESARROLLO,Petrolifero,03/06/2018,05/07/2018,09/10/2018,09/12/2018,30,7130,27685,0,30537,10/09/18,11/12/18
100468,-68.687044000000000,-38.196472000000000,YPF.Nq.LACh-157(h),YPF.NQ.LACH-157,,NO CONVENCIONAL,SHALE,vaca muerta,,5334,331,EXPLOTACION,DESARROLLO,Petrolifero,04/07/2019,28/07/2019,09/12/2019,13/08/2021,30,7685,41578,0,44652,12/13/19,07/14/21
100622,-68.599029000000002,-38.274317000000003,YPF.Nq.LACh-181(h),YPF.NQ.LACH-181,,NO CONVENCIONAL,SHALE,vaca muerta,,5905,443,EXPLOTACION,DESARROLLO,Petrolifero,05/01/2021,02/02/2021,05/08/2021,22/09/2021,30,7716,39705,0,42791,08/05/21,08/25/21
101492,-68.635630000000006,-38.372795000000004,YPF.Nq.SOil-413(h),YPF.NQ.SOIL-413,,NO CONVENCIONAL,SHALE,vaca muerta,,5200,506,EXPLOTACION,DESARROLLO,Petrolifero,06/02/2022,16/04/2022,26/07/2022,30/08/2022,30,6988,60103,0,62899,07/26/22,08/10/22
102439,-68.696151000000000,-38.323787000000003,YPF.Nq.LCav-56(h),YPF.NQ.LCAV-56,,NO CONVENCIONAL,SHALE,vaca muerta,,0,440,EXPLOTACION,DESARROLLO,Petrolifero,07/01/2023,14/05/2023,18/06/2023,05/08/2023,30,6652,40855,0,43516,06/27/23,07/06/23
97913,-68.547775999999999,-38.370995000000001,YPF.Nq.SOil-372(h),YPF.NQ.SOIL-372,,NO CONVENCIONAL,SHALE,vaca muerta,,5768,465,EXPLOTACION,DESARROLLO,Petrolifero,07/04/2018,15/05/2018,16/08/2018,29/10/2018,30,6842,42165,0,44901,08/24/18,09/26/18
97655,-68.586899000000003,-38.389735999999999,YPF.Nq.SOil-375(h),YPF.NQ.SOIL-375,,NO CONVENCIONAL,SHALE,vaca muerta,,5732,497,EXPLOTACION,DESARROLLO,Petrolifero,07/11/2017,06/12/2017,26/03/2018,01/08/2018,30,6538,41687,0,44302,03/29/18,06/07/18
98397,-68.561192000000005,-38.435594000000002,YPF.Nq.LLL-1429(h),YPF.NQ.LLL-1429,,NO CONVENCIONAL,SHALE,vaca muerta,,5672,447,EXPLOTACION,DESARROLLO,Petrolifero,08/10/2018,01/11/2018,26/01/2019,14/03/2019,30,6425,41465,0,44035,02/01/19,03/05/19
97293,-68.649551000000002,-38.395755000000001,YPF.Nq.LLL-1473(h),YPF.NQ.LLL-1473,,NO CONVENCIONAL,SHALE,vaca muerta,,5641,420,EXPLOTACION,DESARROLLO,Petrolifero,10/07/2017,29/07/2017,26/01/2018,04/04/2018,30,6425,42219,0,44789,02/07/18,03/16/18
99896,-68.656941000000003,-38.276730000000001,YPF.Nq.LACh-97(h),YPF.NQ.LACH-97,,NO CONVENCIONAL,SHALE,vaca muerta,,5126,391,EXPLOTACION,DESARROLLO,Petrolifero,10/10/2019,11/11/2019,01/03/2020,06/11/2020,30,7312,40671,0,43596,03/01/20,03/20/20
101138,-68.532239000000004,-38.268216000000002,YPF.Nq.LACh-475(h),YPF.NQ.LACH-475,,NO CONVENCIONAL,SHALE,vaca muerta,,5342,514,EXPLOTACION,DESARROLLO,Petrolifero,11/10/2021,28/11/2021,19/03/2022,01/05/2022,30,7136,41896,0,44750,03/27/22,04/09/22
96450,-68.717130999999995,-38.370635000000000,YPF.Nq.LLL-1403(h),YPF.NQ.LLL-1403,,NO CONVENCIONAL,SHALE,vaca muerta,,5585,521,EXPLOTACION,DESARROLLO,Petrolifero,12/10/2016,28/10/2016,16/05/2017,27/07/2017,30,5867,39688,0,42035,05/16/17,07/08/17
100790,-68.691226000000000,-38.301929999999999,YPF.Nq.LCav-80(h),YPF.NQ.LCAV-80,,NO CONVENCIONAL,SHALE,vaca muerta,,5484,439,EXPLOTACION,DESARROLLO,Petrolifero,13/02/2020,21/08/2021,14/09/2021,20/11/2021,30,7042,42754,0,45571,09/17/21,10/12/21
99200,-68.622068999999996,-38.314295000000001,YPF.Nq.LACh-152(h),YPF.NQ.LACH-152,,NO CONVENCIONAL,SHALE,vaca muerta,,5280,425,EXPLOTACION,DESARROLLO,Petrolifero,16/05/2019,06/06/2019,06/07/2019,01/09/2019,30,6989,44741,0,47537,07/10/19,07/31/19
97566,-68.616837000000004,-38.370939000000000,YPF.Nq.SOil-385(h),YPF.NQ.SOIL-385,,NO CONVENCIONAL,SHALE,vaca muerta,,5822,503,EXPLOTACION,DESARROLLO,Petrolifero,18/01/2018,14/02/2018,16/05/2018,13/07/2018,30,6512,42322,0,44927,05/21/18,06/19/18
100847,-68.615844999999993,-38.320304999999998,YPF.Nq.LACh-196(h),YPF.NQ.LACH-196,,NO CONVENCIONAL,SHALE,vaca muerta,,5859,430,EXPLOTACION,DESARROLLO,Petrolifero,18/05/2021,04/08/2021,22/11/2021,08/01/2022,30,8379,42900,0,46252,11/22/21,12/08/21
99974,-68.602249000000000,-38.389926000000003,YPF.Nq.SOil-367(h),YPF.NQ.SOIL-367,,NO CONVENCIONAL,SHALE,vaca muerta,,5312,500,EXPLOTACION,DESARROLLO,Petrolifero,21/06/2019,12/07/2019,03/10/2019,28/12/2020,30,7006,45614,0,48416,10/03/19,12/04/20
100094,-68.512182999999993,-38.395186000000002,SHE.Nq.CdL-24(h),SHE.NQ.CDL-24,,NO CONVENCIONAL,SHALE,vaca muerta,,5843,496,EXPLOTACION,DESARROLLO,Petrolifero,22/05/2020,03/09/2020,17/09/2020,02/11/2020,30,6581,33784,0,36416,09/20/20,10/02/20
99653,-68.527496999999997,-38.401575000000001,SHE.Nq.CdL-13(h),SHE.NQ.CDL-13,,NO CONVENCIONAL,SHALE,vaca muerta,,5865,488,EXPLOTACION,DESARROLLO,Petrolifero,24/07/2019,02/11/2019,22/11/2019,20/01/2020,30,6709,33488,0,36172,11/21/19,12/07/19
99654,-68.527327000000000,-38.401573999999997,SHE.Nq.CdL-14(h),SHE.NQ.CDL-14,,NO CONVENCIONAL,SHALE,vaca muerta,,5836,488,EXPLOTACION,DESARROLLO,Petrolifero,24/07/2019,02/11/2019,22/11/2019,20/01/2020,30,9985,37678,0,41672,11/19/19,12/06/19
100296,-68.510622999999995,-38.328161999999999,SHE.Nq.CdL-33(h),SHE.NQ.CDL-33,,NO CONVENCIONAL,SHALE,vaca muerta,,5850,538,EXPLOTACION,DESARROLLO,Petrolifero,24/08/2020,06/11/2020,20/03/2021,01/04/2021,30,6716,32261,0,34947,03/19/21,04/01/21
98490,-69.131904000000006,-37.579796000000002,YPF.Nq.BdT.x-6(h),YPF.NQ.BDT.X-6,,NO CONVENCIONAL,SHALE,vaca muerta,,5396,884,EXPLORACION,EXPLORACION,Petrolifero,26/06/2018,15/08/2018,20/11/2018,26/02/2019,30,7117,59342,0,62189,12/08/18,01/11/19
100137,-68.749010999999996,-38.351076999999997,YPF.Nq.LLL-1509(h),YPF.NQ.LLL-1509,,NO CONVENCIONAL,SHALE,vaca muerta,,5265,486,EXPLOTACION,DESARROLLO,Petrolifero,30/06/2019,16/07/2019,10/12/2019,10/03/2021,30,6982,40635,0,43428,01/07/20,12/23/20
98212,-68.735802000000007,-38.356152000000002,YPF.Nq.LLL-1573(h),YPF.NQ.LLL-1573,,NO CONVENCIONAL,SHALE,vaca muerta,,5677,497,EXPLOTACION,DESARROLLO,Otro tipo,05/08/2018,03/09/2018,15/11/2018,19/01/2019,30,6500,41755,0,44355,11/15/18,12/10/18
100615,-69.152885999999995,-38.208261000000000,YPF.Nq.AdlA-1042(h),YPF.NQ.ADLA-1042,,NO CONVENCIONAL,SHALE,vaca muerta,,5365,430,EXPLOTACION,DESARROLLO,Otro tipo,11/04/2021,12/05/2021,06/08/2021,07/10/2021,30,6738,41572,0,44267,08/10/21,08/25/21
100614,-69.153000000000006,-38.208261000000000,YPF.Nq.AdlA-1041(h),YPF.NQ.ADLA-1041,,NO CONVENCIONAL,SHALE,vaca muerta,,5509,430,EXPLOTACION,DESARROLLO,Gasifero,01/03/2021,22/03/2021,06/08/2021,08/10/2021,30,6810,41991,0,44715,08/09/21,08/27/21
100613,-69.153114000000002,-38.208261000000000,YPF.Nq.AdlA-1040(h),YPF.NQ.ADLA-1040,,NO CONVENCIONAL,SHALE,vaca muerta,,5425,430,EXPLOTACION,DESARROLLO,Gasifero,12/05/2021,04/06/2021,04/08/2021,08/10/2021,30,6926,42271,0,45042,08/09/21,08/24/21
100016,-68.950411000000003,-38.343375999999999,PLU.Nq.LCa.a-3107(h),PLU.NQ.LCA.A-3107,,NO CONVENCIONAL,SHALE,vaca muerta,,5333,506,EXPLOTACION,AVANZADA,Gasifero,19/05/2019,16/07/2019,10/10/2020,29/12/2020,30,6367,50617,0,53164,11/06/20,11/24/20
96598,-68.857810000000001,-38.190260000000002,PAE.Nq.BCeCf-107(h),PAE.NQ.BCECF-107,,NO CONVENCIONAL,SHALE,vaca muerta,,4478,247,EXPLOTACION,DESARROLLO,Petrolifero,01/07/2017,18/08/2017,27/08/2017,23/09/2017,31,4579,25161,0,26993,08/26/17,09/13/17
98499,-68.712717999999995,-38.367930000000001,YPF.Nq.LLL-1559(h),YPF.NQ.LLL-1559,,NO CONVENCIONAL,SHALE,vaca muerta,,5680,519,EXPLOTACION,DESARROLLO,Petrolifero,01/10/2018,25/10/2018,11/03/2019,23/04/2019,31,6539,45084,0,47700,03/28/19,04/15/19
97448,-68.586967999999999,-38.389736999999997,YPF.Nq.LLL-1503(h),YPF.NQ.LLL-1503,,NO CONVENCIONAL,SHALE,vaca muerta,,5860,497,EXPLOTACION,DESARROLLO,Petrolifero,02/01/2018,27/01/2018,21/04/2018,23/06/2018,31,6777,43658,0,46369,04/21/18,06/07/18
98886,-68.622298000000001,-38.314295999999999,YPF.Nq.LACh-150(h),YPF.NQ.LACH-150,,NO CONVENCIONAL,SHALE,vaca muerta,,5114,425,EXPLOTACION,DESARROLLO,Petrolifero,03/04/2019,28/04/2019,06/07/2019,17/08/2019,31,7250,46843,0,49743,07/10/19,08/02/19
98123,-68.736028000000005,-38.356153999999997,YPF.Nq.LLL-1571(h),YPF.NQ.LLL-1571,,NO CONVENCIONAL,SHALE,vaca muerta,,5688,497,EXPLOTACION,DESARROLLO,Petrolifero,03/09/2018,04/10/2018,14/11/2018,30/12/2018,31,6729,43100,0,45792,11/15/18,12/16/18
100472,-68.686701999999997,-38.196471000000003,YPF.Nq.LACh-161(h),YPF.NQ.LACH-161,,NO CONVENCIONAL,SHALE,vaca muerta,,5212,331,EXPLOTACION,DESARROLLO,Petrolifero,03/10/2019,31/10/2019,12/12/2019,16/08/2021,31,7717,42067,0,45154,12/13/19,07/14/21
101927,-68.575025999999994,-38.351312999999998,YPF.Nq.SOil-432(h),YPF.NQ.SOIL-432,,NO CONVENCIONAL,SHALE,vaca muerta,,5255,460,EXPLOTACION,DESARROLLO,Petrolifero,04/07/2022,06/09/2022,03/01/2023,14/02/2023,31,7221,43538,0,46427,01/05/23,01/22/23
101207,-68.463216000000003,-38.390844999999999,SHE.Nq.CASO-9(h),SHE.NQ.CASO-9,,NO CONVENCIONAL,SHALE,vaca muerta,,6285,510,EXPLOTACION,DESARROLLO,Petrolifero,04/12/2020,18/08/2021,16/10/2021,31/10/2021,31,11603,50309,0,54950,10/16/21,10/31/21
100481,-68.733067000000005,-38.352930000000001,YPF.Nq.LLL-1594(h),YPF.NQ.LLL-1594,,NO CONVENCIONAL,SHALE,vaca muerta,,5262,516,EXPLOTACION,DESARROLLO,Petrolifero,05/02/2020,18/02/2020,07/06/2021,15/08/2021,31,7181,45956,0,48829,06/18/21,07/10/21
100551,-68.660014000000004,-38.393267999999999,YPF.Nq.LLL-1547(h),YPF.NQ.LLL-1547,,NO CONVENCIONAL,SHALE,vaca muerta,,5455,409,EXPLOTACION,DESARROLLO,Petrolifero,05/02/2020,28/02/2020,13/07/2021,10/09/2021,31,7282,44387,0,47300,07/22/21,08/04/21
99815,-69.404340000000005,-37.479109999999999,CHA.Nq.ET.xp-2021st,CHA.NQ.ET.XP-2021ST,,NO CONVENCIONAL,SHALE,vaca muerta,,5464,841,EXPLORACION,EXTENSION,Petrolifero,07/02/2020,06/03/2020,18/05/2020,25/09/2020,31,7450,53269,0,56249,06/08/20,07/14/20
97100,-68.664524999999998,-38.369906000000000,YPF.Nq.LLL-1355(h),YPF.NQ.LLL-1355,,NO CONVENCIONAL,SHALE,vaca muerta,,5753,511,EXPLOTACION,DESARROLLO,Petrolifero,07/04/2017,24/04/2017,13/07/2017,02/02/2018,31,6046,48394,0,50812,07/17/17,08/19/17
101689,-68.382360000000006,-38.490989999999996,KIL.Nq.MMo-1040(h),KIL.NQ.MMO-1040,,NO CONVENCIONAL,SHALE,vaca muerta,,5592,435,EXPLOTACION,DESARROLLO,Petrolifero,07/07/2022,10/09/2022,11/10/2022,06/11/2022,31,7997,53024,0,56223,10/15/22,10/26/22
97564,-68.586761999999993,-38.389735999999999,YPF.Nq.SOil-374(h),YPF.NQ.SOIL-374,,NO CONVENCIONAL,SHALE,vaca muerta,,5840,497,EXPLOTACION,DESARROLLO,Petrolifero,07/12/2017,02/01/2018,29/03/2018,22/07/2018,31,6742,42161,0,44858,03/29/18,06/08/18
100545,-68.676173000000006,-38.126410000000000,YPF.Nq.LACh-168(h),YPF.NQ.LACH-168,,NO CONVENCIONAL,SHALE,vaca muerta,,5704,315,EXPLOTACION,DESARROLLO,Petrolifero,08/04/2021,13/05/2021,28/07/2021,14/09/2021,31,8729,43960,0,47452,07/30/21,08/13/21
102168,-68.646462999999997,-38.369557000000000,YPF.Nq.LLL-1683(h),YPF.NQ.LLL-1683,,NO CONVENCIONAL,SHALE,vaca muerta,,0,508,EXPLOTACION,DESARROLLO,Petrolifero,08/09/2022,03/01/2023,13/02/2023,29/04/2023,31,7519,44148,0,47156,02/13/23,03/05/23
100100,-68.511135999999993,-38.418875000000000,SHE.Nq.CdL-22(h),SHE.NQ.CDL-22,,NO CONVENCIONAL,SHALE,vaca muerta,,5995,485,EXPLOTACION,DESARROLLO,Petrolifero,12/05/2020,08/08/2020,12/10/2020,17/12/2020,31,6964,33994,0,36780,10/14/20,10/25/20
99817,-69.404120000000006,-37.479109999999999,CHA.Nq.ET-2023h,CHA.NQ.ET-2023,,NO CONVENCIONAL,SHALE,vaca muerta,,5438,841,EXPLOTACION,AVANZADA,Petrolifero,12/08/2019,07/02/2020,18/05/2020,22/09/2020,31,7451,53805,0,56785,06/08/20,07/14/20
100543,-68.676401999999996,-38.126410999999997,YPF.Nq.LACh-166(h),YPF.NQ.LACH-166,,NO CONVENCIONAL,SHALE,vaca muerta,,5520,315,EXPLOTACION,DESARROLLO,Petrolifero,13/05/2021,30/05/2021,27/07/2021,17/09/2021,31,8125,41409,0,44659,07/31/21,08/13/21
99555,-68.508432999999997,-38.466597000000000,YPF.Nq.LLL-1581(h),YPF.NQ.LLL-1581,,NO CONVENCIONAL,SHALE,vaca muerta,,5268,417,EXPLOTACION,DESARROLLO,Petrolifero,14/09/2019,03/10/2019,16/11/2019,04/01/2020,31,7260,44833,0,47737,11/18/19,12/07/19
100142,-68.668983999999995,-38.390234999999997,YPF.Nq.LLL-1627(h),YPF.NQ.LLL-1627,,NO CONVENCIONAL,SHALE,vaca muerta,,5123,427,EXPLOTACION,DESARROLLO,Petrolifero,14/10/2019,26/10/2019,02/01/2021,04/03/2021,31,7174,60288,0,63157,01/05/21,01/25/21
100924,-68.476623000000004,-38.384154000000002,SHE.Nq.CASO-5(h),SHE.NQ.CASO-5,,NO CONVENCIONAL,SHALE,vaca muerta,,5925,515,EXPLOTACION,DESARROLLO,Petrolifero,16/02/2021,16/06/2021,24/09/2021,10/10/2021,31,6932,37577,0,40350,09/20/21,10/10/21
101600,-68.466108000000006,-38.594634999999997,PAE.Nq.ECh-140(h),PAE.NQ.ECH-140,,NO CONVENCIONAL,SHALE,vaca muerta,,6345,420,EXPLOTACION,DESARROLLO,Petrolifero,16/02/2022,03/05/2022,13/07/2022,25/10/2022,31,9285,75555,0,79269,08/16/22,08/26/22
100124,-68.690819000000005,-38.196342999999999,YPF.Nq.LACh-82(h),YPF.NQ.LACH-82,,NO CONVENCIONAL,SHALE,vaca muerta,,5568,327,EXPLOTACION,DESARROLLO,Petrolifero,16/12/2019,09/01/2020,05/01/2021,06/03/2021,31,7848,40234,0,43373,01/13/21,02/01/21
99550,-69.173766999999998,-37.350948000000002,YPF.Nq.ChSN-700(h),YPF.NQ.CHSN-700,,NO CONVENCIONAL,SHALE,vaca muerta,,4840,757,EXPLOTACION,DESARROLLO,Petrolifero,17/02/2019,22/04/2019,05/09/2019,11/01/2020,31,7310,45859,0,48783,09/12/19,09/23/19
100801,-68.597954000000001,-38.388081000000000,YPF.Nq.SOil-368(h),YPF.NQ.SOIL-368,,NO CONVENCIONAL,SHALE,vaca muerta,,0,499,EXPLOTACION,DESARROLLO,Petrolifero,18/03/2020,06/08/2021,16/10/2021,03/12/2021,31,7154,42983,0,45845,10/16/21,11/07/21
101322,-69.087569000000002,-37.532710999999999,YPF.Nq.BdT.x-16(h),YPF.NQ.BDT.X-16,,NO CONVENCIONAL,SHALE,vaca muerta,,5430,941,EXPLORACION,EXPLORACION,Petrolifero,18/12/2019,12/01/2021,12/12/2021,06/02/2022,31,7424,44916,0,47886,12/15/21,12/30/21
99462,-68.655891999999994,-38.304772999999997,YPF.Nq.LCav-108(h),YPF.NQ.LCAV-108,,NO CONVENCIONAL,SHALE,vaca muerta,,5369,392,EXPLOTACION,DESARROLLO,Petrolifero,19/07/2019,25/08/2019,18/10/2019,09/12/2019,31,7528,48865,0,51876,10/18/19,11/18/19
101775,-68.378265999999996,-38.311371999999999,PAE.Nq.CASE-513(h),PAE.NQ.CASE-513,,NO CONVENCIONAL,SHALE,vaca muerta,,6404,687,EXPLOTACION,DESARROLLO,Petrolifero,20/04/2022,13/08/2022,15/10/2022,09/12/2022,31,6045,47368,0,49786,10/29/22,11/14/22
101687,-68.382589999999993,-38.491010000000003,KIL.Nq.MMo-1038(h),KIL.NQ.MMO-1038,,NO CONVENCIONAL,SHALE,vaca muerta,,5535,435,EXPLOTACION,DESARROLLO,Petrolifero,20/06/2022,09/07/2022,11/10/2022,06/11/2022,31,8081,53440,0,56672,10/15/22,10/26/22
100620,-68.599255999999997,-38.274343000000002,YPF.Nq.LACh-179(h),YPF.NQ.LACH-179,,NO CONVENCIONAL,SHALE,vaca muerta,,0,443,EXPLOTACION,DESARROLLO,Petrolifero,21/02/2021,15/03/2021,05/08/2021,02/10/2021,31,8028,41652,0,44864,08/05/21,08/23/21
96513,-68.664637999999997,-38.369906000000000,YPF.Nq.LLL-1354(h),YPF.NQ.LLL-1354,,NO CONVENCIONAL,SHALE,vaca muerta,,5780,511,EXPLOTACION,DESARROLLO,Petrolifero,21/03/2017,07/04/2017,13/07/2017,08/09/2017,31,6062,41700,0,44125,07/17/17,08/19/17
99551,-69.173710000000000,-37.351027000000002,YPF.Nq.ChSN-701(h),YPF.NQ.CHSN-701,,NO CONVENCIONAL,SHALE,vaca muerta,,4850,758,EXPLOTACION,DESARROLLO,Petrolifero,22/04/2019,28/05/2019,12/09/2019,11/01/2020,31,7321,45870,0,48798,09/12/19,09/23/19
97558,-68.586692999999997,-38.389735999999999,YPF.Nq.LLL-1501(h),YPF.NQ.LLL-1501,,NO CONVENCIONAL,SHALE,vaca muerta,,5858,497,EXPLOTACION,DESARROLLO,Petrolifero,22/09/2017,17/10/2017,21/04/2018,09/07/2018,31,6692,43927,0,46604,04/21/18,06/06/18
102342,-68.682229000000007,-38.254226000000003,YPF.Nq.LCav-120(h),YPF.NQ.LCAV-120,,NO CONVENCIONAL,SHALE,vaca muerta,,5809,372,EXPLOTACION,DESARROLLO,Petrolifero,23/11/2022,27/01/2023,24/05/2023,22/07/2023,31,7315,44846,0,47773,05/28/23,06/14/23
99478,-68.501383000000004,-38.466062999999998,SHE.Nq.SB-1022(h),SHE.NQ.SB-1022,,NO CONVENCIONAL,SHALE,vaca muerta,,5718,421,EXPLOTACION,DESARROLLO,Petrolifero,25/03/2019,23/04/2019,28/07/2019,23/10/2019,31,7085,35203,0,38037,08/02/19,08/31/19
99479,-68.501554999999996,-38.466064000000003,SHE.Nq.SB-1021(h),SHE.NQ.SB-1021,,NO CONVENCIONAL,SHALE,vaca muerta,,6024,421,EXPLOTACION,DESARROLLO,Petrolifero,25/03/2019,23/04/2019,28/07/2019,23/10/2019,31,6958,34899,0,37682,07/30/19,08/27/19
102315,-68.569930999999997,-38.330181000000003,SHE.Nq.CdL-48(h),SHE.NQ.CDL-48,,NO CONVENCIONAL,SHALE,vaca muerta,,6030,478,EXPLOTACION,DESARROLLO,Petrolifero,26/03/2022,04/09/2022,11/09/2022,24/04/2023,31,5101,21272,0,23312,12/06/22,12/30/22
98115,-68.660064000000006,-38.273522999999997,YPF.Nq.LACh-70(h),YPF.NQ.LACH-70,,NO CONVENCIONAL,SHALE,vaca muerta,,5551,390,EXPLOTACION,DESARROLLO,Petrolifero,29/04/2018,02/06/2018,05/10/2018,01/12/2018,31,7327,45767,0,48698,10/08/18,11/12/18
100026,-68.623662999999993,-38.354878999999997,YPF.Nq.SOil-406(h),YPF.NQ.SOIL-406,,NO CONVENCIONAL,SHALE,vaca muerta,,5225,450,EXPLOTACION,DESARROLLO,Petrolifero,29/08/2019,19/09/2019,28/02/2020,04/01/2021,31,7326,42289,0,45220,03/13/20,11/22/20
99668,-68.565668000000002,-38.126297999999998,YPF.Nq.LACh-46(h),YPF.NQ.LACH-46,,NO CONVENCIONAL,SHALE,vaca muerta,,4882,406,EXPLOTACION,DESARROLLO,Petrolifero,31/07/2019,20/09/2019,17/01/2020,19/03/2020,31,7688,44035,0,47110,01/24/20,02/06/20
98498,-68.712717999999995,-38.368020000000001,YPF.Nq.LLL-1558(h),YPF.NQ.LLL-1558,,NO CONVENCIONAL,SHALE,vaca muerta,,5735,519,EXPLOTACION,DESARROLLO,Petrolifero,31/08/2018,01/10/2018,12/03/2019,26/04/2019,31,6881,41871,0,44624,03/12/19,04/15/19
100235,-69.068136999999993,-38.327914000000000,PLU.Nq.LCa-3156(h),PLU.NQ.LCA-3156,,NO CONVENCIONAL,SHALE,vaca muerta,,5412,323,EXPLOTACION,DESARROLLO,Gasifero,06/11/2020,31/12/2020,19/02/2021,27/05/2021,31,6496,49600,0,52198,02/19/21,05/24/21
98594,-69.189896000000005,-38.378455000000002,TAU.Nq.AP-1017(h),TAU.NQ.AP-1017,,NO CONVENCIONAL,SHALE,vaca muerta,,5139,442,EXPLOTACION,DESARROLLO,Gasifero,09/01/2019,03/03/2019,16/03/2019,02/05/2019,31,8595,54250,0,57688,03/16/19,05/02/19
101919,-69.153234999999995,-38.206629000000000,YPF.Nq.AdlA-1029(h),YPF.NQ.ADLA-1029,,NO CONVENCIONAL,SHALE,vaca muerta,,4890,430,EXPLOTACION,DESARROLLO,Gasifero,09/06/2022,29/07/2022,11/10/2022,14/01/2023,31,7288,42485,0,45401,10/11/22,10/27/22
99473,-69.201699000000005,-38.377836000000002,TAU.Nq.AP-1025(h),TAU.NQ.AP-1025,,NO CONVENCIONAL,SHALE,vaca muerta,,5305,477,EXPLOTACION,DESARROLLO,Gasifero,10/04/2019,04/07/2019,17/09/2019,09/11/2019,31,8580,55335,0,58767,09/17/19,11/09/19
99476,-69.200387000000006,-37.793672999999998,TAU.Nq.RCza-28(h),TAU.NQ.RCZA-28,,NO CONVENCIONAL,SHALE,vaca muerta,,5585,824,EXPLOTACION,DESARROLLO,Gasifero,16/05/2019,30/08/2019,17/11/2019,09/12/2019,31,8595,55180,0,58618,11/17/19,12/09/19
96833,-69.215845999999999,-38.021078000000003,YPF.Nq.EOr-106(h),YPF.NQ.EOR-106,,NO CONVENCIONAL,SHALE,vaca muerta,,5420,421,EXPLOTACION,DESARROLLO,Gasifero,18/06/2017,07/07/2017,25/08/2017,19/12/2017,31,6420,43558,0,46126,08/25/17,09/20/17
99477,-69.200615999999997,-37.793671000000003,TAU.Nq.RCza-29(h),TAU.NQ.RCZA-29,,NO CONVENCIONAL,SHALE,vaca muerta,,5602,824,EXPLOTACION,DESARROLLO,Gasifero,19/05/2019,18/09/2019,18/11/2019,09/12/2019,31,8595,55180,0,58618,11/18/19,12/09/19
100108,-68.968575999999999,-38.340589999999999,PLU.Nq.LCa-3096(h),PLU.NQ.LCA-3096,,NO CONVENCIONAL,SHALE,vaca muerta,,5133,503,EXPLOTACION,DESARROLLO,Gasifero,19/05/2019,29/07/2019,16/02/2021,19/02/2021,31,6720,53589,0,56277,11/18/20,01/16/21
98593,-69.189667000000000,-38.378456000000000,TAU.Nq.AP-1016(h),TAU.NQ.AP-1016,,NO CONVENCIONAL,SHALE,vaca muerta,,5200,442,EXPLOTACION,DESARROLLO,Gasifero,20/01/2019,15/02/2019,17/03/2019,02/05/2019,31,10286,55800,0,59915,03/17/19,05/02/19
98246,-69.265606000000005,-37.869076000000000,TAU.Nq.RCza-23(h),TAU.NQ.RCZA-23,,NO CONVENCIONAL,SHALE,vaca muerta,,4997,416,EXPLOTACION,DESARROLLO,Gasifero,26/10/2018,28/11/2018,08/12/2018,05/01/2019,31,7257,48050,0,50953,12/08/18,01/05/19
102596,-68.691096999999999,-38.194158000000002,YPF.Nq.LACh-246(h),YPF.NQ.LACH-246,,NO CONVENCIONAL,SHALE,vaca muerta,,5004,327,EXPLOTACION,DESARROLLO,Petrolifero,02/03/2023,26/04/2023,07/09/2023,20/10/2023,32,6763,45489,0,48194,09/10/23,09/25/23
98211,-68.735915000000006,-38.356152999999999,YPF.Nq.LLL-1572(h),YPF.NQ.LLL-1572,,NO CONVENCIONAL,SHALE,vaca muerta,,5755,497,EXPLOTACION,DESARROLLO,Petrolifero,02/07/2018,05/08/2018,13/11/2018,12/01/2019,32,6821,44723,0,47451,11/14/18,12/15/18
101836,-68.642150000000001,-38.274006000000000,YPF.Nq.LACh-102(h),YPF.NQ.LACH-102,,NO CONVENCIONAL,SHALE,vaca muerta,,5305,404,EXPLOTACION,DESARROLLO,Petrolifero,02/07/2022,14/09/2022,03/12/2022,17/01/2023,32,7495,43948,0,46946,12/08/22,12/26/22
101848,-68.649783999999997,-38.308163999999998,YPF.Nq.LCav-44(h),YPF.NQ.LCAV-44,,NO CONVENCIONAL,SHALE,vaca muerta,,5243,398,EXPLOTACION,DESARROLLO,Petrolifero,02/07/2022,18/09/2022,03/12/2022,16/01/2023,32,7386,43266,0,46221,12/04/22,12/20/22
100979,-68.565136999999993,-38.269728999999998,YPF.Nq.LACh-415(h),YPF.NQ.LACH-415,,NO CONVENCIONAL,SHALE,vaca muerta,,5452,480,EXPLOTACION,DESARROLLO,Petrolifero,02/09/2021,27/12/2021,26/01/2022,05/03/2022,32,7505,44153,0,47154,01/26/22,02/09/22
101584,-68.690878999999995,-38.302920000000000,YPF.Nq.LCav-61(h),YPF.NQ.LCAV-61,,NO CONVENCIONAL,SHALE,vaca muerta,,5351,439,EXPLOTACION,DESARROLLO,Petrolifero,04/02/2022,12/04/2022,20/07/2022,21/09/2022,32,5578,44621,0,46852,07/26/22,08/26/22
